a1e52a03e5b4b34e,2066287
55dcbe685b26bce6,4310189
25e3acb1a25707dd,2677536
b6c9a8cf2ec3ca30,316385
468733c67b3de230,197177
d65888fa1e76c1b0,1138100
1fb92e4c7091b6d2,3913953
c9c0a72fe1816773,2897866
8169378e121f6f92,703862
e66fcac0410d470c,1518535
bee06525abaec2f2,92942
9aaa4a4bce049a85,28624
b813825ea79516ba,629818
3d4a1d1c73fcf061,509611
4c0f429fe9e1d963,5690023
51445440d8113434,3265880
713cb8ed107de79c,236133
cd1c51182b288235,10155288
7b0b7110b4ebc119,4028685
944b3716db25b4f6,856387
8fb129fbd1009c81,793171
d4e0fb0fd4eb61f9,662655
194eef1a3edbdceb,1976188
cad7f721c4ed54cf,681948
14ea04fa0806d278,520395
db830df6a7b6d490,3619872
812ee03ce7371f17,420714
9bca3052fba67c09,571688
2ec86cd1f7a6400c,326113
8d35ce1a326ea814,187377
c425d2537c41c986,31558
e63ee44bf50baa2f,5613686
ee8f254f6a3ab61e,931445
9a34e69940702b82,708381
0bc39a18a993edeb,1370948
3b5beb18ad3f8081,1635945
383ba0f96a8cce98,118013
7cd70356b8f858a9,208137
e5ae6b26a68071f5,8167199
a0d030a8825951a0,4748764
caa6d44b809e0194,12323827
a36025376d8d9549,1364032
cf29f031f9b44a44,1623394
019e4d11bdce18a0,3549118
c1e1398d42a77d4a,128645
1a33eb60d809d15b,85643
207c8d597842481f,2652762
600d95f478094765,1314078
ae07e21c51864530,135009
de1628e38cf945c8,8951337
7305028c54666b69,2776607
f8b9baef76e40afb,103300
8ddd160b5f3b4d66,220155
92b0bc651bbb2204,108593
853f3ae87b498774,196251
41303271713839f3,6309754
0d59a94951955c0c,1443972
6189ef80af5ee2d7,450758
070e33bd8580444d,2216692
0c13790c5266da5d,935983
06ae1586d2e56e37,3271542
75f4487d55bf8369,90315
b9cab0dcf55c481b,27243
3c505aa3a6ea3de4,5278123
9440dd0201c58a4d,2703267
153849d045e7af04,511233
d8006003c601a3ff,891853
dcac1fb4b253bc80,2263981
299f8bc88159be79,955633
c7addfddf1379e11,167897
e89556a806f098ff,11615933
a4bdb99c62f5fe78,4390802
b2d9c0c1fd8eab06,536743
2a3f2a99134090e6,7237630
8b72a1dd72b74cd5,1762651
9bf6bc0d022fe774,1639484
31fd25a08855afb7,214566
c9f8929467bcae97,902737
9eaf45eeefefd3cc,895931
09dd073f4452cca3,206076
db64c94d029a3648,800473
7b552230fc76e06e,5377862
311e0467f5913fa1,946172
1f8c97ba05a8c388,2174448
b47262cddce0a51c,7698825
4e7d9f2a56b8c5b0,6356992
f0377e8abd79a1ee,1926946
673a8bd63b505cd6,4328552
e3872b298749b2e9,50456
de7a2023a5df41b6,338357
a0f4d12ef5934b68,335300
04a5652fbdd8273a,4514112
91a958f13aac26e4,3932531
3bcda44342e0bbfb,4857497
f215db110251a229,5917153
1945ef7f18bdff86,1359547
94b9fde6e4b3f900,122750
f253ba0d1bfdf105,209505
d3be59dfcca3d208,1488662
703ec0a9f7ff25d3,9321436
d21ffe1eaa2ab6ac,3034273
8bf0595ff7f6b5aa,1090779
d153f6451ac78d27,664008
f9478e60924799c6,2564064
15d6117858d3f7bb,637918
e4dad25cad783667,329912
09077fd46b120c43,6871965
2f79b4556eb584ee,4325376
5277070a99326341,74010
fb7b88a41706bd85,6382979
499f687eccab4fe5,69700
76fbdc64a8f657e9,3190743
bd2eb37d2ac04073,180965
4cd6b37312b3381c,4108562
7be5a500121f84a5,499394
03f5044ff88924f9,842591
0bf5b23c9de52b50,3242439
5788c573b04364bd,69240
4d2886c115c83e1c,1757406
68013bae661a1e4c,79949
4d35fd301925eb6c,146468
25f5d20182fd5902,2396606
06eb3ed69c5cdec8,1016619
fae53b227d89dfee,345162
e0a073dea73e20b9,5532310
77a96bacd9c1db1a,3968833
058cadfc297497b0,2902804
e45b848f2beeec7b,491380
4791ccd959bf31ae,754107
3b8a84837ddebf68,1871192
45c969c6c89dbdee,1735985
efae7d7815ebe277,338103
736184fdb017567b,2238409
09b8feda39f9d995,109301
c5c5227167072027,1730320
3524ad455a60268c,3430324
2d9b773776d628bc,1453188
bd6217ffc896328b,976248
7a4d64f4f04deff8,333329
92a42755c9026db4,430073
97e217cf3ed0fe93,599319
a11d05f18bc0ecbf,4093015
a96dd14ecc98ae06,293886
b23cf4183e1a13e7,213567
c43c82488fcb80a1,4294563
8ed700fb0f04c670,115813
528e257fd72d54be,2381493
3b111e72cda2f9dd,2395726
f56834728581765c,123246
f953a9cc3ce4c5f9,32498
916902587a1567f6,516909
52d0371e7eff8a62,514438
af82dd8b6707870a,948050
533617be6b654ad7,273280
5e5dbae22e83df14,16935
7dd0c4d077204369,1515991
cb2aff70bbc20fdb,1470841
1d15d1a3fdb48167,198389
8ac636e25ba8b1ac,2882217
931ad508eaeaeb15,30850
ca02127909368756,284036
c4bcb507afabd318,139875
0eceeb0408530967,76485
fd970219ca8a5f9a,2787914
2e7870b6ff79d151,129628
d67c91263fcbc99d,5507601
ec1a5e86a7d570c8,2593642
88161ed23f3379b4,3288692
d3358d9a73b15582,2739509
965b4dccff47fa5d,681925
a66076e07eea8f9b,127161
2a4d414086d17341,3079005
1ac0816ff80e319d,1732826
a2cc6fe28090e796,333533
5c9c98e7c5e9dc45,262454
2efb6dc46e7e05af,4545472
ae76689b005b7242,772151
857c8c8d292639f2,8027634
68111d701e43b1ce,152734
c24ba67db0192a74,207903
ba6190c4ab3800b3,643675
3434fec6d0ac1487,2358200
8c0460eead153cf2,144054
9701235a71fb0e7c,7054557
fee746b2dc732a56,598624
457d98a4249c9836,814885
f6767062452c9053,1145660
27f2bb48f7477c01,71153
0260d2f492d5b433,4925471
4f46501d065c0cc5,95205
a5d2c71207871227,406028
d07909e59947c0ac,5788428
b7bab00ffcfe1870,10873088
6db5e012cf2936fa,5036881
26438cf75240a17e,386803
d0852f8d839c6963,1437541
26fcc754837ea2c7,2436660
fa4f91e156f123d2,47269
23ecd14e1c047dc7,1130234
3e3fcfa76df8e3e6,1441264
c6a97c1fcfc1f758,2768648
b13433e0a273e574,966287
b1760018a6f95fd2,1515039
6872b0a5faea850d,3443138
4294f33ca3da1471,592384
189d8dcdbdc01e24,3682235
6b2d31325db7a190,50203
31b755225b2abd9c,2648056
92476951515bb1aa,1279943
8e9b7a67e5a593c2,368410
00a9f7305383e8bd,398684
2991f7a00f36c56c,1683596
de8d53397fe4afe3,798633
353ef04d825ea9be,131804
0063f91fbc5d3d0f,3846611
82ea034c8edce473,321327
3562d99077c89e14,588187
de1d6c9defbc9b39,639310
709cad4cafcc8be5,245815
c82339ef6b8a627b,138013
5e98ef371d39faf6,6904165
266e08e6a76093f8,727698
38bed7c8c93c457c,1538303
b361b0afc291e525,389806
ef81261ade3f579f,1537364
de9defebcc4aaabd,208955
5372df54b4a2e89d,4592963
54e6195c5fe9cad2,2207503
40b3c2af5178e018,5031796
8c3aca5f7035cf53,180760
003c30b02d4fb5a5,71793
f6006ea6060496d8,31663
2f7042c09d3638ab,575586
6f9cec149f8f897b,2526846
8e6c6cf168298499,1202142
791d4ea8358795bf,4995477
2c887bd9879fb521,4405719
96995ed49d70bde5,2230864
67c928ef391156a7,2220926
37fa9bdedfcc1620,192726
903a481b342e4201,1127673
dffe91933e1525ad,5220668
e0c1d2e77565f0cb,2943552
d33ec16731f602f6,1213801
9cd9316302e78b7c,1316165
7dcd6eec4514cb98,136460
0a7e55c506ec7cc3,1060380
acd74c0c5e558bdb,345048
2b3b106241cefa29,2880497
5ae0d82970b209ec,783240
06d56e9d0cf8f0d8,4838773
0c9104bd863cadf6,2177232
7eebfbb8a09e5163,3351295
a55c10af2f6dfbef,7314716
ad3d362f5abb39e5,2128344
11399b779825eb29,7424844
8247d19b4801a030,468506
4591077dd9743b96,3883147
9aebd3f2ac010dc0,3725386
d3fa3c7a36fa6d51,905266
a8064d8cd1f4a2f7,5260013
c5c7fed47e306448,784626
2a17b53fd5321a6c,501703
d3240431d8768a5d,3916813
3f658e5035332eba,3578948
a31e5cab27e4db52,252273
a9e1a03099aeaf05,6986263
a242d78989eff3cb,5307537
a2a8fd2ce4214481,3075704
9f2be050cc33d4e8,817548
9f9461bd4fdd0014,7270115
b01c2a952dfd2383,7241513
e3797186c04f193f,464867
9b9927b20cc1d6e5,2162688
096e9c19f4a9a572,466743
0eb891e0c40dc206,267841
8f151e9572c1be8a,3233318
5e8d525d3884790c,1377816
d75b541f996951f2,1260075
343a2d920e0ad6de,96895
fa95614d2c51e70d,829434
dc638cfb11c5a247,6119894
aa637bd7dd48d2d9,3528073
e765bfc51a964b1a,721118
e2dcbf0d8fc103ed,1739678
55286e603c818f96,2287897
67ea47eb48a3ec97,1420655
7af1ac46cd6f1b5d,52447
769af0f575fae30b,72273
bb2e339df7474dfd,9133457
ada92962e4bcc067,4000927
89a10192ed342f8f,1279094
a4c224d46b3a1ea6,589309
440022bd8a100767,824184
0b47e2f10f1232a4,4445435
134117b9095f3a9e,58724
1619e1b579955ddd,3549307
7e4619b55c8bd247,94179
0d74f8161b60008c,1685745
9aeb35a24eb0d008,83005
5c82e53880572108,97540
cf1d7874aa6eb374,340973
655abeaeca77fc0d,571994
745c0287ff03a6b8,2170597
32d41d90a35e1dac,2606648
bed764a052e72aa5,11595739
7bc2b5567c397ddb,4694354
6cf733dcbbfce562,1497431
81cd1f651e81b25c,4446645
e589f2e752e376ee,118512
eb6441ec1528ba0c,196638
af7b3e561d217639,2618659
aa5f2f77f44d3b0f,233818
9998ddbabad3df19,542161
be9370886da5ecf4,257833
4fe1315ff5fc256a,96343
b0fca9bf403a2528,2727309
390202f9a5cf7056,557016
e076290d7bcabf9b,50758
87b396d09715470e,424789
f107f3bc29ae6c60,309501
fa0d57e4ca404acd,2360535
5bb2dd97425184ca,184607
d3ab8da84b2dc84b,264566
b2ec2f88087ffa32,1322914
14e3905b1c5da4a0,3661910
826055b99d774ba7,395065
010c611f83122d42,105407
44effb2b332c236a,3574495
b267cdd688572fcc,1537822
6bc2c9a4a549d053,5035194
e5ab1a933745c258,5161462
804b6b52b7cbea6f,1542481
4ffe3cbfcf64c6bc,172195
eec4ea440db2a1a9,5392192
074223b29b1aff22,6593781
972dfc787f608e2f,231290
1eadeb9acef92515,1943493
aa3b6301e1e18c1e,4007541
77fc1bc4c4e8b113,1582051
2c73f0780421fda8,1396810
92a0b0e4b309a432,4131004
38815e4362f1860e,7736007
cbf654d740e66561,774983
d395ed543340ede2,1426282
c235cd9dde510544,1441676
2d6d6ba32b4d71d5,2826736
4ded6a922ab17674,136006
8b83da18a353e207,2967857
9172175c072967ae,835503
32599c785183bf7a,260116
beb0a01a525901f5,762434
b12f5280dd5b35af,9237045
e6ba476a37647b76,142009
b1b714c1b7891a4f,992423
84bf12350bf50b10,5486633
83d8b6e98931c3c8,3051991
aa83ce3f07076e46,6618993
142958ea33ddffca,1170560
4a6afd82774ef73e,993910
b66c412305f31d5e,68300
adb92bea26331298,919364
b77c2b05c223c13e,533941
b7911bbe3d394dda,452547
ef37e1ba761b1313,4161649
ed8135413ebe8892,273975
e219164c6c6e37be,3228843
e5fc269c4dae914c,3448256
45d52b0ed9949d88,86193
d0495982facb29d2,2317518
24495ea98e45f7ce,2919447
7959ae0ea55ea8ec,5107256
a09985f5ce9b9ac1,1909634
bb62f9b8c69131f7,955971
004b7d13dfafe3ad,848811
5dde653f47a32e3c,2334949
8cb599e3b13944a5,4090563
1994ee42401a72a4,2194240
4fc8fc1738fbaf42,11057155
f0e6b2cb20f8b94f,2216366
f1986efad291b7ec,4479523
5adb0d164134ccb3,3023600
322a78e9a93d7c31,4397264
f744468f005bf486,2041777
ff16581d332f7e1b,5073854
b8b2a1ff434ed48e,9348456
52323f2e23e602e0,3747232
5a788b714930d999,147675
0e3c859f4d655069,6025728
96abe0c58eefae07,730690
c92b776a21bbf2f2,2760570
b4f4dba813e23118,2439035
a25518e4be71332e,4731473
5880aaeee322b1bd,163896
5a1c9060040720f0,4528930
ac65b183c4501205,127194
df3c31d15bbf21b4,622390
47f5ac866308cd10,3301788
c66657255c38e9ab,83909
000749422e6e4b04,3805952
383e0afdbe0e29e4,164748
55243cb2745b581c,150539
89437e230a252b99,4044964
15426e65ab3f7b52,2152982
6b8902949bdb0ade,1541539
b6f21d38e7e36a86,41528
8e6801e98eb1d87f,2989134
b2e31cd20437c9f4,134251
16d362ccc0c30355,1014962
e95a7f2d404685fa,1218755
dc63363992e040b5,549739
9b7b4ea3ae9d0142,304760
5e6c72e6eca20692,922077
35872bd9a1215f80,224301
84306545147e47e6,1608462
98e188eb7ab4f723,2202002
daaf6ec7fa061d46,2292907
4267a9b7a8ef4ad7,8229508
418b2fcd0ad70cfe,313617
b9fc460f41259997,183766
b146fc578b1bf74e,1672585
8e5be7b934a943db,3008577
9f570528014ecbcf,2838197
535e1c23ec395305,364015
4d5a1a1d49daf81a,800568
2e7abccf5bc82f97,130670
e32e9046c5fa3e5b,95824
4e10ad82860fc06a,3257407
0ca63a6717f8f12e,3417010
c9774c5ebfad66cc,3102697
aa33cc10a1a7e49a,449806
eb8236995240624e,2209533
1894303ece5787ac,2307013
2c8adc117bc24e52,693459
622d73d9c8ed5df3,1406667
3bfa002d1ec3893f,623648
69c1d682493aeca5,1127708
3b3605c867ba43f6,1090913
fb13f2a13267e01e,3073729
67fc2e7c2800cc47,530063
e80556890b745b35,188603
25160e1446dd9eac,133063
00f4358b7bf03f04,744776
5933a806253e3971,282146
45d18243e0c8916c,549911
41db17e08b10e4c5,4573354
d26611a769cc0cdc,4917849
0bc4c26064bbc682,4073714
bee6008485b920ac,89827
046590bbcb0bd9fe,486425
8ddf3f0cff4c5b00,2461978
d5dc63bdd17133c9,1953110
7b6667be3a971525,842782
301e7300407729c8,65283
6436cbb758d291d2,1160437
d69aebdf82d25fb3,827815
b1d01739d9bf9e70,175855
f1bafb99791248a2,1356384
c49fe6ee340a8e0b,340650
7a017145c53b6c27,28004
9bb0e946ce5e861c,103176
1ffd264a2afb437b,82552
b334a3910538b1d9,46848
0b1c09d8a339bc9e,164153
8391400338b080ba,1328148
d5cb9bf954c99ff8,3905367
79a89e8387e6939f,3965571
ed2869525b94f80e,3972341
a82def27f20652cf,1187547
0201e36c9815c3ce,508639
049d5cf770f29f14,6789086
ab8fbba2a265e98d,3000726
584ec1aa8ff75341,162416
0f91c5919d2fe7e4,52429
51d91edd32d66648,135379
aa96420268dd4fca,89479
ae012a9d477649ac,6258185
077038ffad187813,2344305
001289c7cc8e3aed,1064879
642d78efa052c30a,95460
e10b32d8e7697ca9,1570017
31f550285472aa93,7238863
5987ed9493d923cb,1441142
00d4d9335f80ff2d,983000
283489db9733c597,4364596
35b5ae187d50bf0a,185600
a99f69b1e77be485,717013
f005e58061497fb7,441032
5d759420513655b6,2473948
64e55245bbeda32d,80295
8168bfd5632f443a,958236
07e008bc6a63cfde,56250
21ebbe3878e3d6a6,1923198
365385e037251df8,3013830
ac631f016882240f,943869
71f6cb291ad67034,527890
6a99201f49ff9548,35546
93508309f277b527,2816555
2d55cf3a0f169598,3913070
bbd5e6365abfa7f0,1999457
5c97544998d47615,1322705
abfb8ce33ca54c3f,6484264
abbd111b1463a9b4,184102
408cde8506fa0c1e,1068413
d7ce2cdf686122c5,3813971
6c8ad49454c99dec,153450
3566c613586c569e,19196
7896497c89140350,7335369
26f12db86fed7dcd,2383802
3d56020d4e7e8fa6,3041332
791fa1ffa16802a8,5468855
87710a449194afe9,831381
b975fa243e866a20,1464467
ddeab374040f8233,3454521
13d6d4401cd0f653,2799847
3b2b8c5d5e42c185,4247067
6e87534e27bf146e,85872
48eb5f3250c41566,73493
b333fb33991b4902,3820080
8d9575b8e99a44b5,4852524
0fcd2a53b325b0a4,113880
059204224ef2ce9e,103098
ecaeb34e9787f9fa,405390
9c3e9b60c6f823ca,149972
e9a92ed6a9b9ecc9,2191083
58301e4e9aebd796,59711
4faa441410db4be6,1186761
19381a4f945c674d,188305
c55353929da5b3ec,1405742
63f28f0cc1f5fe2e,93558
c47573cee8e72438,416033
54973429c26440c7,4167954
ba78fc2794d1f158,3662959
304cdb8cf188a5fe,4515856
16b98b7a311472ba,5643864
0aa894ad1aa4b663,14446604
39d166e96d91f649,3317679
5a3d833c003ed52d,149190
f1a2ec329e5adcd9,1234904
1e99fa40c8af64e0,3708528
1364675f05ae21c5,266664
3ef7bdf2d1868c4f,2671485
17c2acbad401d60c,5455471
c44e23f431408c62,398742
80bb5fd727ed10f0,132825
2d9981fd116eadca,4874293
7b059cf3c3474e6c,3298271
9ef7a62d016209b9,47053
bfbc1094a0ab7705,27696
5653566ac80648ba,2828984
465775df5505d953,125642
6f27e66c257fbc86,2482092
ebfc19761cd65311,2691962
a91de45164ddff04,5121367
4a3c15e6f617ce14,138757
5932008d5b5487ac,1288524
f4c1bec666776df5,2352921
88d03c5de61bb3d3,2863289
bdad8502251ccf34,207391
860245e0cc3ce854,1080211
7db6806c9b7d2c37,83908
dca1ce3a090e32c4,2339430
c90d70699edfd34a,3907793
75f987e3eed6ac81,4279163
cea24ef0f283be61,1754756
7117a24aaccc2779,1559849
7c59ccd54b3e5fa2,217486
d8d2add6985cfc52,2037081
905efe3719f8fca3,1301703
b9d63b6ac75a478e,799831
f841b8a1a2327083,400948
78e2d3c59556b780,6161146
35c0f000147eefb6,5411329
a77433167e072b50,5664085
e508335b4c800f79,169507
cf9222ca463547de,527605
3ae02804589ac115,522490
c474972f3e2afb19,8870246
0a737a86c21b7ac5,2353984
0c67b42703d774db,7768368
720fb30d5ef8d8e8,1030247
64e2d39a3dd242ec,8657303
137dd6a4da537781,4804350
92e7cb6c1aea0f22,644632
f62eb2e1acf29568,1261821
94ffffc1970fbc59,2099618
7923b92b7d4158a9,2885781
447a0cc362b6e2c2,4752095
5a6f1dfeba9fe489,3026463
041b4401b6fc7ee7,142448
2f7d43f2d66f261a,124329
a8b81e84929fac6a,278394
d17c35176c2eb936,6862016
f370da4bc69d6fdc,86223
b34a17d573bb9239,6233922
1bb65349a545cd2a,1686010
7529c96545ed89b2,9782996
e9f82e41b3cb28e1,99234
2641a9bfac8c5d94,29692
192328509d10ec28,5827945
c9c599dc2474f58f,562142
04d65a6dbe52bb54,344962
1fb29b715e91da3f,3230612
26892ce3984df098,7045026
fa618b1b15fe2a90,516277
b50b792f94da96ce,408240
8c284de056bf9e43,261749
f0f28ec8c8f4e2c3,687763
a8addf70644c5cda,378342
976559500607b725,2393622
f912015e61c32b35,200300
cfb4f408d216b1e1,5613568
e3ca480d7899dde2,881222
bba4332103681c78,1198565
5a5cd93be332f0a0,6041485
e81f5a2ea4e28ee9,1452781
904d0f90f4151cc9,899924
3e227f29a9483bd0,594227
0976eed9024eb19c,7578369
df596e7cf6a5e358,661856
c8651ed6098227a8,711942
18f807b585dc3f5f,1195022
c67dc8a226abcdc5,1925124
2e55facc076a7675,813210
6339071b676b47bc,85238
4a43283777757566,183406
df7fabf394582ee4,3371625
39e7e0fecfe48e4a,1894009
054b1c14a5254654,247914
ed217bdc3c8add88,1000389
f92ba7ee6e52f494,2545321
c6e2eebff1247330,8784801
c6069ad19bbe215c,44250
08a9a05971504341,5669222
fa16d75b16bba1eb,2503474
3f012a39f37ff85f,1554438
bd88911b06fa2b58,5608820
6dabb8c968de7efa,3789969
04083ffce45a4778,2144662
8dd5537433edf50c,705020
299cf14633cd5a5c,3495565
7096afef4c7481d7,200875
9146cf32b99c9611,118262
7fcbb992238cf26d,50155
a7b93da72b21dc6f,2717338
0196775d4dc7c7a0,86913
1b03757cfdef6605,390969
95e32a92d91a3c79,251920
ab212f492c65cf26,280408
82a88e411af0123d,746534
df09a096454c52d5,384119
d62305a724c340c8,1750980
0a51f3b1110e3b8f,75101
13d171c92016bc67,1681578
0633e9e680bb35d6,1244381
f1f22b6ada96394d,3063595
3316bc1096ed9094,2182527
00241d2d17854006,523170
be71ceb342da447a,110989
84134fb6446d2f98,2590650
0073da2552ecd344,1375472
5f194f391a6232c5,242529
c647455c98d5063f,2275766
5c6bd7aa2ee9d38c,4110001
11032139fcf85036,3682722
bd47a52a04c88238,3981915
625d0b6471bd5635,91911
839d677c4ffd50e9,249074
371e79b77bf17702,636536
33b03e5cd8da0426,6802733
6f2280d6306d4947,391666
a04e3400c4ccb7d8,352665
08529a7991d20adb,2933294
13f80dfb5a426ae0,1811815
583396e8a37e1e9c,2496239
02807411e6cb5291,6431923
3d0990aa556db527,47728
9c4fdb1d65be8776,273571
df17831216b97069,113003
d8c4b671fb0e1613,3831150
26f59836843701af,300605
7e84b0110c44c917,2454765
137eb4ef2bdf42fc,1349909
796cf83a26c4d7bc,15132335
a75640997d807109,9169614
a4e5581e125c15bf,3538521
0db193f64ab9e24c,660828
e3704362d6c044aa,962778
0386752a5ae59809,162159
39144e647aca19f6,656932
72b4f77056255903,1121151
8b1180f09eef908e,3532576
471d9d1dbf551f1f,113387
509779b7a069cd88,1899483
851ee81d22f52b60,353648
a8185b7362fe2b2e,819633
f0428ff35915cfa0,791771
9e07beccbbfb9308,56855
e540202d056908a1,1870062
0a9fbe1ac598e9b7,1256835
823c560c8006bc90,583812
00cd3b4a360f9356,2473972
1deb7c1c3bfc1abb,2221309
c3685acd1e58ecae,144682
7c24a6e90f3fca5e,247948
77f0e941e7cffc00,67725
dbeddd26a0d192f3,572091
6c7894c838653f32,1111400
f9e3224517ae5df1,1108294
070e5f471ef0c77e,4307432
a51d18a75189e43f,3902738
01ab6b4a262c200e,5077590
773297dcd1314715,4368709
0d74a3ecf987934f,240817
615f37530813b46a,1665383
1c45d355f1e79598,1576717
7dbcffa01b3fe12d,7417552
d45ba7b5782c612d,132657
ff6daa26261342f7,129409
acfb270c0fa13d44,2796961
a7e5c335bd0017a8,2957554
6fc52c4b5bbe6f29,713106
16d1135e3a20e9eb,5517874
16bb36e2d18299a2,1523591
05515d837bd094b9,3029841
2afc9e7fa5601e2f,1135626
f07904aad6d8cbd1,4030709
bed5292d1fe338d8,80898
29cbcc8a4ad20d24,6656451
57fbaae991be3bd4,55928
3ec63dcf663a73bb,788333
5db45b89c29fecf6,933422
14a1e1080381418e,403252
023d614849a74f4f,18258
62d0cacdeea69f06,56097
63e27131d25b55df,477632
563009737a721904,638464
224105cab41ef9c8,123256
f22c1aa2ac22eed8,7386172
1aa147d84de9890a,1487605
fc374a91ed1270fc,249357
32c780421a1cfbbc,77685
15d9766849e810e4,391959
7b78769ab948f74a,464334
319dcb0bc47478b1,2038904
a3fff83ffe50536f,103060
4cbcb975644b67ce,27657
6ec2d9dfe44b3d99,7001798
17464f2c78d2c8c9,1535738
6c024e3a1c4c84b7,812857
52df0c68d7fef43e,294754
2484010c17fa4b45,148163
9a51bbc7fd94583d,455167
548bb90492cf1cf0,4483492
2e8145b6231178be,1985473
d1d1b3240c79a15e,213587
4816b707114225e0,3043146
84f70bfd0532f60d,5652497
dffc4ab32cf7e245,78602
5944e0dab5aab87d,250227
d6c160861f3c7480,2135359
47a63b4dc68360b6,371269
1195f6bd421e25b5,2590762
dccf2259fdf2243e,1974027
5569724fc69793f3,35835
d68f2c697a8ca701,1096340
97fb778cb6e79699,2534318
41af998fb31d293d,3832143
4e1e5424c863bc68,2465146
750f9dd3c369e1f0,1063000
ae8efe7a5a34188d,1089143
11430f2a8d13c2ae,352409
8d186105e30c3d66,272749
1386d1f4851fec98,295367
4b5ba3c91a6dbf2e,259335
84dbc129eab51735,1882170
3bc6040c20b625b2,143350
02bb03496a784dd0,75270
b5f012df9f611b08,3083308
ecbecb1e2b7b4759,4376195
e0ca38aeb445c69b,102883
cf05b2add8ddc34b,932903
956bc163a12f0a60,1785285
503b7234daffda3f,1798388
02ed6f0fec0aec93,4865170
38cf33537ce0fc62,948556
7ded840ddfaab601,4956444
8203f8000f4c1e96,13615322
aa3cbebbd28b483d,4269796
c9dcd2123d45f152,174262
7b8c6d9a9c9a6696,168640
fc776dd153ca9667,4631447
5c39669f4cb03c08,3697017
66fc24881af3bab1,2997309
8c5d7989fd3269fa,6344740
925450e2a4ddcf90,194145
939247e40408fda3,79374
ee38638b66fd0a93,45555
e7c517affab8e01a,3120694
2d3bef81c554753d,655831
a12751088ce2ea38,935232
8aa5e0d4c76f60da,1187088
cc36e400f555d567,1289078
7da562255ad8105a,1290208
ddf44eb94b261580,775654
e2a815d0a86f56da,1175278
04fbfe266b68c5a8,4789596
24c1db4f9ec6aae7,1016620
a18fbaffe24ed5ad,2035569
71e2b6f71e26801c,604631
99675b486964ea0e,289030
d462de72e00452bc,3321582
628497b38475a2ee,154805
3862c378c2906a65,2420355
d1b248becaa44891,464116
7ee04cfe4478737b,9191138
5b9e82d70cb19098,2147230
53d935d3296b76d6,183079
8d94e2ddc8392e49,3145119
fbe9a1ccf7e5c507,459447
2f39bf2deb3eb1d8,900988
e939679b4379d003,120362
522c900ff2def225,1861468
8760aea2f7317b15,318115
80efa79c2cef800f,13644906
64c60dfea658b88c,614774
332869175a4a14a0,1641837
878879d673dc6507,4457390
09203796f70bd173,120560
3b7329833f190af7,2986860
269c7568e093d87b,1783838
802b5572275a5608,62529
f31fb90933cfacee,1896633
b503814fc5ceecaa,523288
596375b89a5542b5,5244243
463b421d41244c47,409361
585c9adff0345269,163252
224175c81d86bcd1,2118767
f85be90ac5f9dbd7,30416
73c28129cca44dec,622751
5da139fe9ad3e030,562466
d04288ae6d5f7295,2133109
3274aefcd1b67c3c,1394676
c1f02f04ef5d4367,878814
7b26cf6c79af2353,1013782
1e7c09f5d4ab4a9f,187981
e1690907d94df0a1,59578
7d020003f15c8cee,712771
